malayalam_s01_062|press the pants and sew a button on the vest|press the pants and sew a button on the vest|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s02_062|press the pants and sew a button on the vest|press the pants and sew a button on the vest|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s02_072|press the pants and sew a button on the vest|press the pants and sew a button on the vest|{"speaker": "malayalam_s02", "accent": "malayalam"}
british_s02_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "british_s02", "accent": "british"}
american_s08_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "american_s08", "accent": "american"}
american_s02_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "american_s02", "accent": "american"}
american_s03_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "american_s03", "accent": "american"}
american_s05_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "american_s05", "accent": "american"}
american_s06_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "american_s06", "accent": "american"}
american_s07_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "american_s07", "accent": "american"}
indian_s01_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "indian_s01", "accent": "indian"}
indian_s01_698|slide the bill between the two leaves|slide the bill between the two leaves|{"speaker": "indian_s01", "accent": "indian"}
american_s04_729|the young prince became heir to the throne|the young prince became heir to the throne|{"speaker": "american_s04", "accent": "american"}
telugu_s01_117|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "telugu_s01", "accent": "telugu"}
bangla_s01_091|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "bangla_s01", "accent": "bangla"}
american_s04_443|this horse will nose his way to the finish|this horse will nose his way to the finish|{"speaker": "american_s04", "accent": "american"}
american_s04_709|the gloss on top made it unfit to read|the gloss on top made it unfit to read|{"speaker": "american_s04", "accent": "american"}
american_s08_709|the gloss on top made it unfit to read|the gloss on top made it unfit to read|{"speaker": "american_s08", "accent": "american"}
american_s01_709|the gloss on top made it unfit to read|the gloss on top made it unfit to read|{"speaker": "american_s01", "accent": "american"}
indian_s02_396|fake stones shine but cost little|fake stones shine but cost little|{"speaker": "indian_s02", "accent": "indian"}
american_s06_537|this strong arm shall shield your honor|this strong arm shall shield your honor|{"speaker": "american_s06", "accent": "american"}
bangla_s01_111|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "bangla_s01", "accent": "bangla"}
american_s01_582|bribes fail where honest men work|bribes fail where honest men work|{"speaker": "american_s01", "accent": "american"}
malayalam_s01_728|to make pure ice you freeze water|to make pure ice you freeze water|{"speaker": "malayalam_s01", "accent": "malayalam"}
welsh_s01_331|fill the ink jar with sticky glue|fill the ink jar with sticky glue|{"speaker": "welsh_s01", "accent": "welsh"}
american_s05_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "american_s05", "accent": "american"}
american_s02_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "american_s02", "accent": "american"}
american_s03_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "american_s03", "accent": "american"}
american_s06_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "american_s06", "accent": "american"}
american_s08_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "american_s08", "accent": "american"}
australian_s01_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "australian_s01", "accent": "australian"}
australian_s02_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "australian_s02", "accent": "australian"}
british_s01_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "british_s01", "accent": "british"}
british_s02_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "british_s02", "accent": "british"}
indian_s02_482|birth and death marks the limits of life|birth and death marks the limits of life|{"speaker": "indian_s02", "accent": "indian"}
indian_s01_128|paste can cleanse the most dirty brass|paste can cleanse the most dirty brass|{"speaker": "indian_s01", "accent": "indian"}
indian_s01_641|pitch the straw through the door of the stable|pitch the straw through the door of the stable|{"speaker": "indian_s01", "accent": "indian"}
malayalam_s03_038|the salt breeze came across from the sea|the salt breeze came across from the sea|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s04_506|oats are a food eaten by horse and man|oats are a food eaten by horse and man|{"speaker": "american_s04", "accent": "american"}
american_s08_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s08", "accent": "american"}
british_s02_451|new pants lack cuffs and pockets|new pants lack cuffs and pockets|{"speaker": "british_s02", "accent": "british"}
indian_s01_267|canned pears lack full flavor|canned pears lack full flavor|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_267|canned pears lack full flavor|canned pears lack full flavor|{"speaker": "indian_s02", "accent": "indian"}
australian_s02_617|light maple makes for a swell room|light maple makes for a swell room|{"speaker": "australian_s02", "accent": "australian"}
american_s02_549|flax makes a fine brand of paper|flax makes a fine brand of paper|{"speaker": "american_s02", "accent": "american"}
malayalam_s02_399|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s02_389|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s02_409|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "malayalam_s02", "accent": "malayalam"}
american_s06_339|glass will clink when struck by metal|glass will clink when struck by metal|{"speaker": "american_s06", "accent": "american"}
odiya_s01_390|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "odiya_s01", "accent": "odiya"}
malayalam_s03_132|the lazy cow lay in the cool grass|the lazy cow lay in the cool grass|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_122|the lazy cow lay in the cool grass|the lazy cow lay in the cool grass|{"speaker": "malayalam_s03", "accent": "malayalam"}
bangla_s02_412|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s01_391|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s02_392|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s02_402|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "bangla_s02", "accent": "bangla"}
odiya_s01_652|the large house had hot water taps|the large house had hot water taps|{"speaker": "odiya_s01", "accent": "odiya"}
telugu_s01_414|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s03_425|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "malayalam_s03", "accent": "malayalam"}
indian_s01_152|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "indian_s01", "accent": "indian"}
american_s02_152|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "american_s02", "accent": "american"}
american_s03_152|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "american_s03", "accent": "american"}
american_s05_152|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "american_s05", "accent": "american"}
american_s08_152|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "american_s08", "accent": "american"}
telugu_s01_419|clothes and lodging are free to new men|clothes and lodging are free to new men|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s01_614|a blue crane is a tall wading bird|a blue crane is a tall wading bird|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s03_074|two blue fish swam in the tank|two blue fish swam in the tank|{"speaker": "malayalam_s03", "accent": "malayalam"}
telugu_s01_068|two blue fish swam in the tank|two blue fish swam in the tank|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s01_011|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s03_617|the lure is used to catch trout and flounder|the lure is used to catch trout and flounder|{"speaker": "malayalam_s03", "accent": "malayalam"}
telugu_s01_021|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "telugu_s01", "accent": "telugu"}
indian_s01_505|a man in a blue sweater sat at the desk|a man in a blue sweater sat at the desk|{"speaker": "indian_s01", "accent": "indian"}
odiya_s01_001|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "odiya_s01", "accent": "odiya"}
telugu_s02_021|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "telugu_s02", "accent": "telugu"}
malayalam_s03_021|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s02_001|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "malayalam_s02", "accent": "malayalam"}
bangla_s01_001|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_011|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s02_011|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "bangla_s02", "accent": "bangla"}
telugu_s02_011|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "telugu_s02", "accent": "telugu"}
american_s03_002|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "american_s03", "accent": "american"}
american_s06_337|boards will warp unless kept dry|boards will warp unless kept dry|{"speaker": "american_s06", "accent": "american"}
american_s05_337|boards will warp unless kept dry|boards will warp unless kept dry|{"speaker": "american_s05", "accent": "american"}
american_s07_337|boards will warp unless kept dry|boards will warp unless kept dry|{"speaker": "american_s07", "accent": "american"}
bangla_s01_159|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "bangla_s01", "accent": "bangla"}
telugu_s02_396|clothes and lodging are free to new men|clothes and lodging are free to new men|{"speaker": "telugu_s02", "accent": "telugu"}
australian_s01_337|boards will warp unless kept dry|boards will warp unless kept dry|{"speaker": "australian_s01", "accent": "australian"}
malayalam_s03_747|both brothers wear the same size|both brothers wear the same size|{"speaker": "malayalam_s03", "accent": "malayalam"}
telugu_s02_333|burn peat after the logs give out|burn peat after the logs give out|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_343|burn peat after the logs give out|burn peat after the logs give out|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_353|burn peat after the logs give out|burn peat after the logs give out|{"speaker": "telugu_s02", "accent": "telugu"}
bangla_s02_354|burn peat after the logs give out|burn peat after the logs give out|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s02_334|burn peat after the logs give out|burn peat after the logs give out|{"speaker": "bangla_s02", "accent": "bangla"}
australian_s02_708|a thin book fits in the side pocket|a thin book fits in the side pocket|{"speaker": "australian_s02", "accent": "australian"}
welsh_s01_723|open your book to the first page|open your book to the first page|{"speaker": "welsh_s01", "accent": "welsh"}
indian_s01_227|coax a young calf to drink from a bucket|coax a young calf to drink from a bucket|{"speaker": "indian_s01", "accent": "indian"}
bangla_s01_669|coax a young calf to drink from a bucket|coax a young calf to drink from a bucket|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_659|coax a young calf to drink from a bucket|coax a young calf to drink from a bucket|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_679|coax a young calf to drink from a bucket|coax a young calf to drink from a bucket|{"speaker": "bangla_s01", "accent": "bangla"}
telugu_s01_420|we frown when events take a bad turn|we frown when events take a bad turn|{"speaker": "telugu_s01", "accent": "telugu"}
bangla_s02_159|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s02_169|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s02_179|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "bangla_s02", "accent": "bangla"}
american_s03_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "american_s03", "accent": "american"}
indian_s01_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "indian_s02", "accent": "indian"}
welsh_s01_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "welsh_s01", "accent": "welsh"}
odiya_s01_417|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "odiya_s01", "accent": "odiya"}
indian_s01_398|smoke poured out of every crack|smoke poured out of every crack|{"speaker": "indian_s01", "accent": "indian"}
british_s02_337|boards will warp unless kept dry|boards will warp unless kept dry|{"speaker": "british_s02", "accent": "british"}
malayalam_s03_757|both brothers wear the same size|both brothers wear the same size|{"speaker": "malayalam_s03", "accent": "malayalam"}
australian_s01_427|fasten two pins on each side|fasten two pins on each side|{"speaker": "australian_s01", "accent": "australian"}
indian_s01_427|fasten two pins on each side|fasten two pins on each side|{"speaker": "indian_s01", "accent": "indian"}
malayalam_s03_767|both brothers wear the same size|both brothers wear the same size|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s02_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "american_s02", "accent": "american"}
american_s05_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "american_s05", "accent": "american"}
american_s08_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "american_s08", "accent": "american"}
american_s04_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "american_s04", "accent": "american"}
american_s07_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "american_s07", "accent": "american"}
british_s01_260|both brothers wear the same size|both brothers wear the same size|{"speaker": "british_s01", "accent": "british"}
odiya_s01_160|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "odiya_s01", "accent": "odiya"}
telugu_s01_185|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "telugu_s01", "accent": "telugu"}
telugu_s01_175|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "telugu_s01", "accent": "telugu"}
telugu_s02_168|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "telugu_s02", "accent": "telugu"}
malayalam_s02_178|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s02", "accent": "malayalam"}
telugu_s02_158|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_178|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "telugu_s02", "accent": "telugu"}
bangla_s01_169|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_179|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "bangla_s01", "accent": "bangla"}
malayalam_s02_159|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s02_169|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s03_157|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_167|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_177|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s03", "accent": "malayalam"}
odiya_s01_169|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "odiya_s01", "accent": "odiya"}
telugu_s01_165|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "telugu_s01", "accent": "telugu"}
american_s02_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "american_s02", "accent": "american"}
american_s03_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "american_s03", "accent": "american"}
american_s04_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "american_s04", "accent": "american"}
american_s05_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "american_s05", "accent": "american"}
american_s07_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "american_s07", "accent": "american"}
british_s01_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "british_s01", "accent": "british"}
indian_s01_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_062|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "indian_s02", "accent": "indian"}
australian_s02_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "australian_s02", "accent": "australian"}
american_s02_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "american_s02", "accent": "american"}
american_s03_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "american_s03", "accent": "american"}
american_s06_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "american_s06", "accent": "american"}
american_s07_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "american_s07", "accent": "american"}
australian_s01_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "australian_s01", "accent": "australian"}
british_s01_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "british_s01", "accent": "british"}
indian_s02_457|bottles hold four kinds of rum|bottles hold four kinds of rum|{"speaker": "indian_s02", "accent": "indian"}
malayalam_s01_644|do that with a wooden stick|do that with a wooden stick|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_634|do that with a wooden stick|do that with a wooden stick|{"speaker": "malayalam_s01", "accent": "malayalam"}
australian_s02_427|fasten two pins on each side|fasten two pins on each side|{"speaker": "australian_s02", "accent": "australian"}
odiya_s01_041|the boy was there when the sun rose|the boy was there when the sun rose|{"speaker": "odiya_s01", "accent": "odiya"}
british_s02_531|ripe pears are fit for a queen's table|ripe pears are fit for a queen's table|{"speaker": "british_s02", "accent": "british"}
malayalam_s03_674|rake the rubbish up and then burn it|rake the rubbish up and then burn it|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s02_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "american_s02", "accent": "american"}
american_s03_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "american_s03", "accent": "american"}
american_s05_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "american_s05", "accent": "american"}
american_s06_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "american_s06", "accent": "american"}
american_s07_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "american_s07", "accent": "american"}
american_s08_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "american_s08", "accent": "american"}
australian_s01_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "australian_s01", "accent": "australian"}
indian_s01_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "indian_s02", "accent": "indian"}
american_s01_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "american_s01", "accent": "american"}
british_s01_370|brass rings are sold by these natives|brass rings are sold by these natives|{"speaker": "british_s01", "accent": "british"}
american_s08_234|rake the rubbish up and then burn it|rake the rubbish up and then burn it|{"speaker": "american_s08", "accent": "american"}
british_s02_234|rake the rubbish up and then burn it|rake the rubbish up and then burn it|{"speaker": "british_s02", "accent": "british"}
malayalam_s02_665|rake the rubbish up and then burn it|rake the rubbish up and then burn it|{"speaker": "malayalam_s02", "accent": "malayalam"}
american_s04_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s04", "accent": "american"}
british_s01_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "british_s01", "accent": "british"}
american_s02_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s02", "accent": "american"}
american_s03_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s03", "accent": "american"}
american_s05_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s05", "accent": "american"}
american_s06_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s06", "accent": "american"}
american_s07_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s07", "accent": "american"}
american_s01_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "american_s01", "accent": "american"}
indian_s01_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "indian_s01", "accent": "indian"}
australian_s02_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "australian_s02", "accent": "australian"}
indian_s02_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "indian_s02", "accent": "indian"}
australian_s01_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "australian_s01", "accent": "australian"}
welsh_s01_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "welsh_s01", "accent": "welsh"}
british_s02_456|breakfast buns are fine with a hot drink|breakfast buns are fine with a hot drink|{"speaker": "british_s02", "accent": "british"}
welsh_s01_579|a break in the dam almost caused a flood|a break in the dam almost caused a flood|{"speaker": "welsh_s01", "accent": "welsh"}
malayalam_s03_684|rake the rubbish up and then burn it|rake the rubbish up and then burn it|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s03_023|press the pants and sew a button on the vest|press the pants and sew a button on the vest|{"speaker": "american_s03", "accent": "american"}
american_s03_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "american_s03", "accent": "american"}
american_s08_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "american_s08", "accent": "american"}
american_s02_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "american_s02", "accent": "american"}
american_s05_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "american_s05", "accent": "american"}
american_s07_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "american_s07", "accent": "american"}
british_s02_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "british_s02", "accent": "british"}
australian_s01_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "australian_s01", "accent": "australian"}
australian_s02_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "australian_s02", "accent": "australian"}
british_s01_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "british_s01", "accent": "british"}
american_s06_574|breathe deep and smell the piny air|breathe deep and smell the piny air|{"speaker": "american_s06", "accent": "american"}
american_s05_582|bribes fail where honest men work|bribes fail where honest men work|{"speaker": "american_s05", "accent": "american"}
american_s07_582|bribes fail where honest men work|bribes fail where honest men work|{"speaker": "american_s07", "accent": "american"}
american_s03_582|bribes fail where honest men work|bribes fail where honest men work|{"speaker": "american_s03", "accent": "american"}
malayalam_s03_393|write a fond note to the friend you cherish|write a fond note to the friend you cherish|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s02_413|write a fond note to the friend you cherish|write a fond note to the friend you cherish|{"speaker": "malayalam_s02", "accent": "malayalam"}
odiya_s01_413|bring your problems to the wise chief|bring your problems to the wise chief|{"speaker": "odiya_s01", "accent": "odiya"}
american_s01_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "american_s01", "accent": "american"}
malayalam_s02_584|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s02", "accent": "malayalam"}
australian_s01_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "australian_s01", "accent": "australian"}
british_s01_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "british_s01", "accent": "british"}
telugu_s01_610|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "telugu_s01", "accent": "telugu"}
telugu_s02_596|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "telugu_s02", "accent": "telugu"}
welsh_s01_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "welsh_s01", "accent": "welsh"}
telugu_s02_586|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "telugu_s02", "accent": "telugu"}
malayalam_s03_583|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s02_573|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s03_573|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_593|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s03", "accent": "malayalam"}
telugu_s01_601|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "telugu_s01", "accent": "telugu"}
odiya_s01_595|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "odiya_s01", "accent": "odiya"}
bangla_s02_597|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "bangla_s02", "accent": "bangla"}
malayalam_s01_578|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_588|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s01", "accent": "malayalam"}
bangla_s02_587|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s01_575|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_585|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s02_577|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "bangla_s02", "accent": "bangla"}
american_s02_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "american_s02", "accent": "american"}
american_s03_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "american_s03", "accent": "american"}
american_s05_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "american_s05", "accent": "american"}
american_s06_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "american_s06", "accent": "american"}
american_s07_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "american_s07", "accent": "american"}
american_s08_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "american_s08", "accent": "american"}
australian_s02_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "australian_s02", "accent": "australian"}
british_s02_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "british_s02", "accent": "british"}
indian_s02_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "indian_s02", "accent": "indian"}
bangla_s01_595|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "bangla_s01", "accent": "bangla"}
odiya_s01_585|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "odiya_s01", "accent": "odiya"}
telugu_s02_576|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "telugu_s02", "accent": "telugu"}
indian_s01_202|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "indian_s01", "accent": "indian"}
odiya_s01_575|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "odiya_s01", "accent": "odiya"}
malayalam_s01_598|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s02_594|bring your best compass to the third class|bring your best compass to the third class|{"speaker": "malayalam_s02", "accent": "malayalam"}
american_s06_139|bring your problems to the wise chief|bring your problems to the wise chief|{"speaker": "american_s06", "accent": "american"}
bangla_s02_415|bring your problems to the wise chief|bring your problems to the wise chief|{"speaker": "bangla_s02", "accent": "bangla"}
telugu_s02_394|bring your problems to the wise chief|bring your problems to the wise chief|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_404|bring your problems to the wise chief|bring your problems to the wise chief|{"speaker": "telugu_s02", "accent": "telugu"}
